2.097172060853519270e+03 0.000000000000000000e+00 5.263678019066800289e+02
0.000000000000000000e+00 2.025472445449846873e+03 9.398775622167026995e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
