1.285119677720338814e+03 0.000000000000000000e+00 6.738135155983547975e+02
0.000000000000000000e+00 1.248166185715619349e+03 8.525571921798172070e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
