1.998322270985979912e+03 0.000000000000000000e+00 5.423495223492121795e+02
0.000000000000000000e+00 2.000249726221581113e+03 9.591327911079927162e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
